pct_wild_mouse,screen_height,pct_input,pct_scrandom,pct_scroll_move,pct_click_product_info,wild_mouse_duration,total_load_time,pct_click,screen_width,pct_doubleclick,product_ean,pct_mouse_move,user_id,session_id,pct_scroll_move_duration,scroll_move_total_rel_distance,page_activity_duration,mouse_move_total_rel_distance,browser_name,pct_rage_click,session_duration,pct_mouse_click,job,race,age
41.28237,3,10.78041,45.16831,45.97702,25.83879,17.80106,3.0633,17.97537,5,14.9421,8788420701074,17.28397,2010,566091,17.74339,15.00555,15.91267,17.54869,4,29.13806,261.16139,15.31648,3,1,60
58.73658,1,1.35139,65.69982,52.41994,39.35126,15.76522,3.28955,16.14611,6,13.10339,3513981368757,16.03358,1455,773974,18.20506,7.86863,15.82067,14.38522,4,37.10461,223.57183,13.13267,3,1,60
65.51374,4,1.21847,61.91398,26.76065,47.02097,15.66664,3.74063,17.529,4,17.75968,541302534379,19.15415,1458,1237278,13.21189,23.39498,17.83872,17.6072,2,43.08138,90.83146,16.0572,3,1,60
44.37073,5,69.21727,52.09266,53.53831,72.57015,19.65551,6.50421,14.49669,1,12.49676,1037830861777,13.17756,2467,232566,14.01343,11.73754,14.76008,15.41509,5,40.5364,112.89052,17.09676,3,3,60
66.88526,4,2.7592,47.97267,51.02741,34.97913,16.45542,1.09961,16.28511,6,14.18325,5039165962934,17.74526,565,411978,16.784,10.82415,16.46833,18.3225,2,47.84653,164.61942,11.66744,3,2,22
58.73355,4,1.47073,55.85535,43.71411,38.23125,15.8461,7.04855,16.01173,5,12.93402,8020784352869,18.86856,425,1144292,17.70412,9.93104,17.21291,16.17901,5,40.48045,253.74732,12.6637,181,1,14
58.15843,3,5.13642,34.39228,60.85057,29.91851,17.06623,2.17318,18.45034,5,13.11393,5743884500499,15.93433,508,1057735,15.30562,14.10559,16.22453,19.43106,2,45.41057,170.51496,14.24011,3,1,60
44.54649,4,1.79449,47.15564,35.79438,62.38787,16.03755,4.2789,18.41902,1,13.56141,6153032613053,19.58905,1413,591558,17.97864,17.71127,18.01655,17.27754,4,51.39153,78.05237,17.76901,247,1,67
25.51045,5,1.34935,58.48657,42.55385,38.93841,15.76381,4.29548,17.77095,2,13.3798,8109181817420,14.12572,959,345938,12.54143,17.145,17.3968,15.64394,2,53.54536,236.11747,17.23872,3,1,60
48.25444,2,1.24932,9.73142,30.3585,65.38233,15.69053,0.64538,17.29128,1,13.26818,6509134562544,17.86095,1133,1260291,15.56316,14.54383,17.54478,19.63789,1,71.20021,162.2153,14.21993,3,2,2
61.98452,4,2.85199,46.04219,56.34123,43.88559,16.48775,4.43516,20.13971,3,17.22123,9014598749747,18.98955,2063,1265589,15.91183,24.1216,15.53264,17.27175,4,50.70878,200.0077,17.98731,322,1,5
36.51147,4,0.81755,35.592,46.78842,59.19844,15.29223,6.25176,19.94802,1,15.96711,5766412846234,17.94444,830,636847,15.76456,20.49045,17.75377,18.52375,4,73.44876,139.84602,15.99295,3,1,60
46.67376,3,2.01133,66.86895,32.74923,31.81335,16.14779,2.65398,17.42795,3,14.91189,3175565540593,20.91532,1401,1166134,18.27293,15.14728,17.08278,17.79167,2,47.76518,112.99732,13.70181,3,1,60
53.15505,2,2.73515,38.10557,48.78208,55.13124,16.44693,4.03953,15.94311,5,11.18476,7079838761974,14.71058,1233,724883,17.11598,5.02492,16.47948,12.51621,2,60.38786,61.56383,12.62201,3,1,86
35.29933,4,0.67561,60.44477,23.38819,47.17031,15.1168,1.35498,18.98769,3,14.44195,8749463979103,14.27696,1684,692410,12.9793,17.73239,18.17149,17.32017,1,65.60267,155.08751,15.78831,3,1,92
64.85488,5,1.00314,58.21671,48.7454,56.72516,15.48296,1.78317,19.35447,3,16.68659,1472655854960,17.50656,1878,1247117,15.0802,19.23756,15.62245,17.72974,2,62.96144,119.87917,14.28282,109,1,60
62.21477,5,2.7149,55.60653,46.10018,41.10802,16.43964,11.94604,18.28018,3,15.02482,9553720911848,19.12808,539,687874,16.17967,18.39753,17.7264,18.87703,1,67.9197,48.01769,15.49049,5,1,60
40.31772,5,1.27589,69.01191,35.75982,50.67831,15.71041,4.22164,17.55754,3,13.32969,7544254937598,18.25472,1749,631023,19.04408,12.06509,15.20638,16.50487,5,54.23122,192.61854,14.89207,3,1,60
73.22131,1,3.6187,80.8531,40.42546,60.92813,16.72119,1.65005,17.82855,1,16.08871,2109904718719,17.84012,2488,1343543,18.03861,10.82669,14.13863,17.7399,2,75.4893,90.73037,9.75455,351,1,60
42.19265,2,13.43184,53.98025,46.79422,43.03491,18.01975,3.43188,18.73071,3,14.58828,5716393998804,18.34495,345,879640,15.83939,17.47282,16.48186,19.0151,4,54.24289,130.07161,14.85537,381,1,78
43.1343,5,4.03241,38.59802,34.48791,46.09007,16.82762,4.93441,20.13783,2,14.61731,5938234369318,13.68817,205,1408819,13.24432,17.46673,16.26155,18.65781,1,58.6884,221.40128,14.84646,338,1,71
56.34138,5,7.54635,62.73734,53.58253,46.80443,17.44693,2.6128,17.25627,3,13.97903,6210654217332,18.69969,2435,901539,19.60915,11.98288,15.06871,17.09649,5,59.30964,115.12731,14.45209,3,1,60
71.54102,1,3.47628,48.12531,50.1684,57.3372,16.6817,4.35675,19.73051,3,14.47449,2579117549927,16.16025,2124,991813,16.16467,18.79743,16.65201,17.21802,4,52.09304,103.79547,17.83293,3,1,60
46.21057,3,7.86869,54.91566,39.5434,51.82415,17.48842,4.70271,15.04089,3,15.2399,4090761422766,16.80917,1071,829400,18.50199,10.2649,15.53215,14.56464,5,45.93215,183.09139,13.99043,3,3,62
66.77999,6,0.45987,42.31178,51.00651,59.07757,14.77221,2.94808,13.40173,5,17.05091,9750250257396,17.25968,2266,713588,15.37601,14.64224,14.95148,13.89983,2,55.7061,93.40062,14.94847,320,1,64
53.88543,1,9.577,45.65184,56.26884,54.73341,17.68344,3.39437,17.0554,2,16.0191,884143100182,15.13259,1343,1154728,14.36867,17.21213,13.83577,15.18494,5,67.60466,162.22074,16.22108,3,1,77
69.91435,5,3.65195,54.83306,39.60065,68.26845,16.73017,2.45659,17.78346,2,15.45312,7603388136199,14.70634,2193,1497674,15.50215,14.32655,15.41548,18.1939,4,37.3895,155.32985,13.95369,3,1,60
77.52489,1,2.20849,65.03689,60.4945,34.07589,16.23855,10.49636,15.21044,1,13.05729,9277134228018,16.88792,597,1029608,18.20103,7.30741,18.56566,14.18643,7,59.02348,266.27086,12.72993,24,1,112
58.52899,2,4.79882,64.19225,46.96292,27.02397,16.99908,2.58873,19.38553,2,14.08011,3038198095383,18.55982,692,1314585,16.4693,18.78219,16.50557,19.9616,5,54.14805,135.28726,16.44605,3,1,60
47.60855,4,3.56993,12.45589,51.89049,59.09702,16.70782,0.43632,18.12206,3,14.5315,8544658118196,15.38802,1779,1224093,13.98528,16.64706,15.44431,17.06116,4,81.08059,28.77224,15.39259,3,1,60
77.22515,5,1.84856,48.3622,47.333,79.95833,16.06615,3.09933,18.62645,3,14.80427,2992377269228,17.84548,2312,1288377,17.62821,17.21415,15.37516,16.38107,2,58.31029,181.33749,16.97678,3,1,60
37.78973,5,3.83866,63.10092,37.97803,49.80467,16.77915,5.71481,15.49459,6,13.32611,4709156288091,16.8649,2455,1284307,17.85844,9.87918,17.51588,14.25226,6,68.38,183.98837,14.6067,34,3,3
68.39873,3,6.74569,45.38393,35.07375,41.91852,17.3358,1.43456,14.65,3,15.61453,8824744223813,18.98365,1908,1310989,16.63296,13.03013,16.64741,16.45107,1,59.28567,267.17036,13.12166,3,1,60
39.07783,6,2.67488,56.01685,48.97102,32.42329,16.42516,4.76528,17.43069,3,15.29103,7812094473980,19.49871,1065,785043,18.42731,13.3599,16.18393,19.83588,5,60.96599,81.34391,12.21229,3,1,60
44.41916,1,2.08551,50.32934,42.51806,41.59983,16.18302,3.18231,20.02257,1,11.28048,7555942671755,18.16835,1180,1464011,13.46291,18.01683,16.40376,17.43209,6,72.35294,75.20206,16.05394,3,1,60
52.31832,4,3.19613,65.41963,51.7025,27.03572,16.59933,10.92143,19.43083,1,15.25885,6074861176840,14.77333,761,1106486,13.83234,17.56555,16.02642,17.80732,6,35.8353,115.1312,14.76483,3,1,60
39.22332,4,3.10863,33.20545,42.62459,83.2846,16.57209,3.38227,16.46058,1,15.83414,6404706467190,19.36566,1768,1397023,13.4562,19.73111,16.67429,17.34734,4,50.54379,124.76377,15.12925,3,1,40
48.73714,4,1.92128,41.66503,35.16432,60.91692,16.10342,1.92288,15.76738,6,13.91756,4162123807600,16.9847,1889,151204,17.31797,9.21576,14.80244,11.92811,5,71.63175,174.89715,13.01061,3,1,60
34.61848,5,1.0287,69.34476,49.92807,39.71899,15.50669,0.62657,17.18896,3,17.38982,629839913147,20.20032,64,631525,13.31707,23.28824,17.73795,17.54662,5,40.4973,119.16349,15.92615,3,1,60
97.18293,5,0.95254,66.55628,51.82261,56.16977,15.43441,2.18441,17.2972,2,16.62499,4994320679731,19.34338,1472,70008,11.83045,24.62001,16.41879,17.26029,7,38.85998,55.90205,17.33064,3,1,60
37.41603,5,2.66203,38.37135,70.49905,58.15488,16.42044,1.89769,18.48298,1,12.23154,6099680236728,18.50189,966,1035706,16.7495,15.56349,16.85642,19.42733,4,65.06033,131.40936,16.06092,3,1,60
52.10349,2,0.51524,49.29426,54.65058,59.24597,14.87256,1.999,14.46174,5,14.65308,7786913769571,18.68768,2203,874206,15.58254,12.57809,15.09236,18.46267,7,55.18051,69.2398,12.61386,3,1,60
67.35077,3,2.36067,62.04289,49.49229,39.49296,16.30328,2.25993,18.61091,2,14.9572,7010939805624,15.6961,373,457254,17.85726,14.26405,17.16275,17.74872,2,58.74373,227.66579,15.26041,354,1,60
22.02561,4,1.00791,30.05667,50.33293,46.57262,15.48754,7.9158,19.69825,3,11.10496,4706663203975,18.1368,1811,1132438,14.90081,15.19283,15.89571,17.99616,2,58.59334,62.61015,14.75674,3,1,60
61.62241,5,0.69555,12.79959,41.61419,59.30935,15.1432,5.82583,16.36626,2,16.11237,3060005689515,17.34335,557,1049091,13.56308,17.82792,13.56123,17.21358,6,37.76726,97.53701,14.54009,3,5,60
59.86924,1,0.96023,67.70565,45.12771,24.60089,15.44201,0.57203,18.57845,5,13.53457,2337352593323,17.2224,1564,88158,17.53113,15.79663,15.11853,19.15558,4,32.01212,126.42791,16.61496,4,1,19
45.53745,5,0.98581,42.8534,45.66024,53.39333,15.46675,2.90982,12.22266,6,15.40451,3513292161238,18.51648,2405,185915,17.43568,10.8071,15.88717,13.16023,3,60.00647,182.05618,14.63167,3,1,77
71.18432,1,5.21146,41.34522,49.13197,62.65631,17.08055,2.62562,15.07864,5,16.52866,7692788218925,18.32246,1988,127998,17.19626,16.02175,16.01474,16.32247,4,56.69497,137.08905,16.00101,3,1,60
54.43479,5,3.14721,58.91061,58.83351,61.37702,16.58424,2.82264,18.4831,2,15.95773,9108024907389,18.8939,120,54122,12.77281,22.24623,16.11954,16.52861,4,36.41353,175.99106,15.95579,3,1,60
42.05155,6,0.1133,45.851,67.38572,49.01966,13.69098,1.67828,19.79856,6,12.93158,5693435034280,12.22494,1419,947768,12.81598,15.19907,16.06348,19.46471,5,46.46525,194.53132,14.95811,241,2,43
59.41037,5,0.51889,60.77874,47.20393,52.89762,14.87889,3.62325,16.42013,3,16.06746,3544149055561,18.21391,1305,444981,21.1616,8.94848,14.60157,14.77809,4,57.85122,72.102,12.07616,3,1,111
61.66855,7,1.54073,32.01244,48.94443,54.08492,15.89071,0.74997,12.01552,1,15.20989,9165448360640,21.29735,2100,798629,18.99655,13.57913,17.18027,14.91343,4,32.23235,98.53877,16.90114,406,1,21
44.26384,4,2.26253,45.25758,43.59808,72.10192,16.26202,4.09487,20.72381,1,15.37821,8198637724474,14.05194,1252,340761,14.73719,15.86597,16.37053,20.46658,6,60.0087,178.92746,12.68521,3,1,60
63.50807,5,1.26405,46.97023,46.51867,68.79011,15.70162,0.75556,19.34709,3,14.573,9828091507571,13.3638,267,644371,15.19969,13.16862,14.4636,20.61798,5,59.05338,39.77464,12.63993,3,1,60
30.9141,2,3.18176,74.13934,56.87263,51.59185,16.59488,2.47877,17.55323,4,17.81985,4618720677158,15.13288,2493,1135299,17.81177,13.18172,16.03373,17.98186,5,47.7713,159.45312,12.38726,3,1,60
70.96591,5,2.7083,32.6901,53.81451,56.88843,16.4373,7.46144,16.51749,6,13.12231,6699810615050,18.51495,1330,1135377,18.87397,9.37423,16.27118,17.16365,1,52.23041,69.75737,12.624,3,1,60
51.58685,6,6.90443,42.09432,35.09269,57.58975,17.35879,2.33883,15.27024,4,13.3485,8000390595140,13.14213,2400,671897,15.19864,10.47392,16.9443,17.69314,2,57.95985,305.09135,14.96551,3,1,60
46.70217,3,3.56994,44.6647,56.96483,59.91595,16.70782,4.92399,16.55204,1,14.4772,4514211018595,13.98123,351,395180,14.86436,13.36827,17.01029,17.44944,7,68.85306,225.60763,14.9883,3,1,60
61.26979,1,4.00304,42.39698,53.31127,56.86886,16.82042,4.99787,15.94357,5,14.57529,8261386012854,18.81659,563,919426,14.43653,15.84451,16.70816,17.6968,5,41.58515,171.94512,13.97166,3,1,60
61.26002,2,1.70609,51.6985,66.75754,48.28071,15.98879,7.80091,14.01375,2,14.28436,5571070930023,20.0548,1432,359904,17.33021,13.09042,16.59766,13.84007,5,60.10784,162.07115,15.40101,89,1,56
50.91836,4,2.13066,49.82884,36.50975,56.34221,16.20365,3.3794,19.40872,3,14.80037,8556243090657,14.16239,491,1264980,15.79694,12.69679,15.70482,21.41924,6,51.98687,76.35863,11.66948,3,1,104
66.51818,2,1.87562,41.59405,42.67141,62.19951,16.08014,13.31625,16.98698,2,13.91353,830458363200,17.77621,947,136102,18.83897,11.3275,15.66655,15.94767,5,57.83525,164.35358,14.25259,307,1,60
51.74245,4,12.33507,36.46564,58.12372,50.52986,17.935,0.72995,18.31831,1,15.67446,4820654422203,16.85409,1722,199816,14.34947,17.88689,17.47549,17.05419,5,77.09716,138.73694,14.64448,3,1,60
38.0554,5,0.82009,28.42857,51.35339,55.8877,15.29501,0.85866,17.02526,3,15.11128,9147775057141,17.28778,1529,1160272,14.92287,16.10356,18.23449,16.95523,5,58.88961,252.36626,14.57656,3,1,6
44.92372,5,0.19347,59.07774,61.19089,41.57823,14.06229,2.47563,17.55892,7,14.99354,1797069622777,17.9214,1698,1158727,13.54913,19.20318,15.99324,18.01329,5,52.3905,201.42344,15.58182,3,1,60
56.67258,5,0.92746,68.11024,66.66055,42.9742,15.40948,8.35562,18.33284,5,16.2627,9711189726872,16.16421,1150,15427,15.27898,16.92933,16.22632,16.79633,2,64.35891,100.89249,14.44461,3,1,60
60.62803,1,0.39323,45.54532,75.78318,57.47004,14.63649,1.72044,17.52627,2,13.02753,61552704440,17.31509,478,767253,17.20755,12.27451,16.36897,18.34392,1,39.09357,42.41165,14.07796,3,1,60
44.77619,1,9.41006,33.09902,42.29704,63.00141,17.66597,1.02335,15.20872,5,12.17479,6170568490224,13.22364,894,531314,15.60514,8.43504,17.11089,19.03706,2,45.96232,225.27687,14.10895,108,1,69
66.47431,1,1.1975,44.7381,56.10424,56.98738,15.65023,4.74838,15.90239,4,12.89308,9226101870477,15.52444,902,1224767,17.22724,8.11282,17.33175,12.45012,6,58.33715,72.0103,13.66551,3,1,60
56.15067,3,3.93029,55.14753,44.95581,28.31291,16.80237,4.11441,18.43449,2,15.43461,3007831630489,20.0044,680,785900,16.79952,18.45043,14.34283,16.44103,4,39.3627,133.87593,15.43843,3,1,60
69.2638,4,3.13354,46.64202,57.18844,62.8445,16.57995,7.36832,19.66956,2,14.85012,8048721715676,18.47842,1779,901081,15.37777,20.19749,16.35896,18.17638,6,52.79765,148.70249,16.3583,3,1,60
57.8064,3,0.98078,61.174,63.54318,48.44095,15.46196,11.77726,17.44551,5,13.74662,3253483558255,14.41172,2045,848626,14.67887,13.40021,15.27114,18.61419,4,72.93734,126.67456,14.34952,3,1,90
54.11834,1,12.03721,37.64843,39.90028,22.5618,17.91069,4.22677,15.63659,2,12.9288,3382575200168,17.46358,1341,1296754,18.12396,9.68099,15.57394,13.77702,5,22.07833,148.27531,14.59407,3,1,60
64.48539,1,4.34602,39.61911,45.41069,47.58915,16.90139,1.49056,17.50552,4,15.63026,253630733903,14.63288,802,707293,16.30449,12.59206,16.8417,18.98356,4,42.3095,126.05252,12.80575,3,1,60
60.56575,3,8.12543,43.83444,35.86657,46.49441,17.52024,2.41367,16.40135,6,17.38665,5982462899574,20.99303,1175,1103323,20.95067,15.92296,15.39583,14.76161,4,45.79468,112.1858,15.80135,3,4,60
55.03685,6,4.20091,38.29934,62.59881,39.40353,16.86792,7.25008,18.21563,2,14.04693,8169567884668,18.2853,1610,67192,15.51647,14.118,17.94407,16.47321,4,56.66347,212.16064,12.58027,3,1,60
49.92126,3,1.50214,56.46013,44.35052,41.90317,15.86653,1.60571,18.44414,3,13.21623,1825234285141,12.56684,2026,153169,14.79649,11.69234,17.16912,21.26713,4,49.23291,161.88221,13.24642,3,3,60
63.77192,6,1.31624,34.48394,40.64067,44.14516,15.74012,2.37992,19.06487,3,13.01618,6903121119535,18.5413,1850,976011,15.91318,18.63287,17.27587,19.95252,4,44.44526,190.97976,17.11896,3,1,60
45.82788,5,6.71068,42.47219,62.91617,75.52506,17.33063,5.66887,13.92171,3,15.18027,2716314181288,19.93104,382,316683,17.61481,13.98216,15.91978,13.84767,5,78.58414,155.12084,15.84372,282,1,60
58.35136,4,2.58411,48.95877,48.13282,79.67744,16.39149,4.26489,20.00855,5,15.50173,988629127806,15.45947,784,342158,14.1558,17.41887,16.40679,19.26157,4,42.79167,98.08287,13.41952,3,1,60
62.15503,1,1.21685,43.71774,59.05551,55.9768,15.66539,1.55726,17.04967,4,14.81647,398788723342,19.0062,1463,1089979,14.92055,16.41566,15.51673,17.55935,5,38.85963,133.69384,13.80183,355,1,97
58.46777,4,0.8194,55.39522,53.60187,45.77262,15.2942,3.35208,18.54292,1,13.28694,2669581397671,18.69556,613,1312456,15.31991,18.94201,15.58898,19.14635,1,57.59005,61.87687,17.08344,3,1,60
63.16139,7,5.7253,29.0154,42.97973,44.73787,17.17344,4.16096,18.33234,2,14.89574,9440153076308,18.38644,607,310429,13.75215,18.66141,15.63491,16.37074,5,51.22967,99.09004,14.70504,3,1,60
52.47524,3,4.20254,55.7135,64.19826,73.01568,16.86829,1.04812,15.12358,4,13.39331,4187778679006,17.32871,1754,89812,18.03229,7.62778,17.32958,13.83691,1,59.64034,200.59183,12.389,326,1,56
68.32023,2,4.83762,62.9612,38.68028,80.06094,17.00707,2.77448,15.57466,2,13.21668,4592279716066,17.3323,385,435724,17.84173,8.4467,17.02627,14.73049,6,65.44652,135.52697,12.71257,3,1,80
54.24016,5,13.31837,27.36349,28.67234,63.54793,18.01132,4.9588,16.55164,4,15.04296,2002644042154,16.39073,1047,341584,17.49059,9.535,18.08985,18.25229,6,46.34624,72.46938,10.89895,377,1,43
49.77649,2,2.22215,60.90469,62.78981,54.68366,16.24455,2.44687,17.95179,1,12.13888,9880288639335,18.7366,2006,958678,16.90691,14.50963,16.52661,20.3531,4,61.50883,110.56905,15.24913,3,1,60
38.10294,5,11.29985,38.24402,67.67003,73.92374,17.84784,3.38008,17.3468,6,15.31953,4623698964339,20.99717,668,723099,14.10015,19.1295,15.47004,15.76032,3,49.27384,178.152,14.06271,3,1,60
50.79366,2,0.45212,46.04544,34.50897,32.98691,14.75732,7.74232,18.86273,2,16.3629,3933557970083,17.35126,2279,83802,16.39581,18.15523,17.43764,17.85735,6,57.49909,230.16717,15.1427,3,1,24
42.11487,3,3.79404,15.92165,47.96711,58.73005,16.76771,3.00561,18.31039,1,13.71844,6707985820244,17.4537,1010,1056444,17.74125,15.88865,17.75432,18.58215,1,43.22538,258.43116,16.87147,3,1,60
53.56946,5,3.84707,43.96385,47.08983,25.23139,16.78129,3.37048,18.17216,3,15.96576,6809458288411,14.79213,1440,345438,15.74035,14.73679,16.08735,17.7759,5,42.17082,264.66708,13.80474,3,1,100
55.34514,1,1.80079,38.7005,42.86208,65.19379,16.04083,0.60166,13.62462,1,15.07961,9004758248296,20.00211,2305,894390,17.89043,13.68084,15.08292,14.19054,4,67.16602,268.16181,15.98833,3,3,60
44.72924,6,1.50116,83.43536,50.52688,56.29433,15.86568,0.84575,18.44742,2,13.62517,484483011775,19.11269,254,1447146,13.40542,19.48738,17.16778,17.21386,1,75.4529,238.72056,15.73794,3,1,89
71.66527,3,1.70558,54.89063,77.20483,40.79244,15.98846,3.6497,17.64116,2,16.12931,5102724749571,19.15544,1417,1070279,17.82253,14.29615,14.877,18.111,4,46.03526,142.61233,12.23452,3,1,60
44.04665,2,2.01379,44.269,46.25647,30.25838,16.14895,2.87394,19.49414,6,15.03944,4216538469912,19.34361,1657,841856,12.95548,23.62354,17.08545,18.09328,4,54.60591,146.22141,17.05243,289,1,59
45.43103,3,1.39864,37.61658,41.80631,54.29092,15.79807,1.62573,14.6639,1,14.60307,9269366934775,16.22631,373,65265,17.41834,9.72937,16.24963,14.19787,4,48.09239,230.42192,13.88055,354,1,60
55.21459,4,5.38348,54.50497,33.28058,45.16763,17.11258,6.24344,18.6068,1,16.34602,7796423933973,16.31341,2207,395452,15.28076,17.04441,19.2451,17.15365,7,45.81113,205.01036,14.08946,3,5,12
56.01851,5,11.04838,44.5615,48.98836,57.94443,17.82545,5.15631,16.52862,1,12.6054,4237552703479,14.274,1510,644357,12.56629,15.87806,16.55167,15.03482,5,28.52881,143.78068,17.69578,266,1,95
55.66705,2,0.83492,33.67589,55.16677,54.89359,15.31188,5.74788,14.75612,2,13.26539,6726940032522,18.66541,199,1498346,17.88764,10.29345,15.3733,14.92871,4,60.97992,178.24458,14.24296,3,1,60
71.66829,2,0.90448,64.55974,52.33156,28.78551,15.38596,1.31832,16.84426,4,14.77025,8506724363466,15.31933,728,1151943,19.94727,6.78269,16.32229,17.69218,5,66.63617,191.84048,11.21236,3,3,103
54.89945,7,0.50555,37.59423,37.40782,48.87154,14.85566,3.74298,20.2167,6,14.78026,5733719939846,18.02801,232,290086,14.11562,19.28148,17.43426,16.10032,2,59.11088,238.97386,14.66375,118,1,60
53.29043,4,0.74055,59.2593,42.99561,49.52221,15.20084,7.64098,18.85009,5,15.08692,9794506278162,13.58575,410,694250,13.94694,16.42107,16.02081,17.94888,4,53.44649,223.93211,15.13428,125,1,92
59.95021,2,1.11893,53.12079,42.0597,35.62331,15.58592,1.49011,16.54325,2,13.64107,7992408020632,18.82213,2371,164538,19.33275,11.24226,15.43965,16.45445,5,33.22941,90.27367,14.36213,3,1,60
71.59957,1,1.19347,30.28425,53.17578,56.33981,15.64701,8.78764,15.57543,1,13.94865,8887265710484,17.01532,297,34846,18.5341,8.31286,18.04587,16.78017,4,56.35612,202.01106,12.27491,3,1,23
60.38987,2,0.50368,31.02567,35.86221,39.78646,14.85234,3.2305,17.51625,3,12.88903,7393206065038,19.58312,1442,1415940,14.67456,14.60218,16.12306,16.14869,4,67.55696,74.45861,13.14429,3,1,82
57.74649,7,2.53672,45.74317,60.12128,37.85063,16.37343,1.60617,15.75127,3,13.99307,9648760582230,15.39468,1759,207343,17.52411,6.899,18.66935,13.61825,5,34.60296,163.8153,11.53681,318,1,60
64.16818,3,1.46083,55.40629,58.3783,55.11686,15.83973,5.82704,15.45102,5,16.07489,1726847259287,16.24159,138,1371598,16.64951,13.53417,14.03982,15.02709,1,51.74781,22.87412,14.87001,386,1,60
61.94339,2,0.24526,49.94351,29.54657,62.18104,14.24575,2.57406,16.55652,2,13.47767,6215800479367,14.78639,2214,518635,19.72796,6.47354,17.85303,13.58609,5,62.85843,141.73733,13.44446,3,1,60
52.1189,5,2.51323,35.99221,43.5765,43.85498,16.36438,6.16287,19.42019,5,15.38031,4474268102060,17.9572,1908,390343,15.41441,20.4313,14.95587,18.97102,7,61.64313,137.75094,16.50912,3,1,60
50.17496,1,2.25715,39.364,51.63525,38.55012,16.25981,1.77629,18.13134,2,14.00852,7541337674777,18.4764,1893,1477699,17.34869,14.893,15.51157,19.6119,5,37.65037,143.31045,14.36984,3,1,60
77.87471,4,9.88309,34.98764,48.83746,58.97179,17.71468,7.20233,14.0283,1,13.34241,8280373753723,17.77648,1027,502412,17.68464,10.42679,15.20037,13.75339,4,57.0413,192.68595,15.56752,3,1,60
59.12694,5,1.36666,45.99043,46.11349,62.83409,15.77592,4.88811,20.71929,1,16.01912,4314402952857,15.24555,1853,103184,14.0792,18.58789,17.4801,19.14255,4,24.55922,70.61269,13.67819,3,1,60
41.26671,1,13.95823,54.41893,44.48266,53.43474,18.05804,2.79816,17.33906,1,14.10357,7967322458359,17.9559,890,30777,13.20503,19.20302,18.30818,18.34608,5,42.08691,187.38301,16.24092,323,2,36
61.98942,2,0.81825,27.87193,45.49846,35.76466,15.29293,4.94401,18.51942,3,16.13434,8747621447181,17.42497,54,1440737,17.5797,16.88173,19.4557,17.95736,4,66.55897,88.87179,15.31332,300,1,54
38.51664,5,13.20208,70.10502,50.65674,71.57936,18.0026,2.0019,13.81755,1,16.56203,4222295440781,16.96772,1905,792385,18.82511,11.49035,15.2175,15.8073,1,46.59607,108.64196,14.79674,3,5,60
65.52416,3,2.58915,45.16168,28.01836,43.45011,16.39335,0.71788,18.60423,1,12.15701,7516141090693,16.23686,2000,1119407,15.9775,11.90153,14.46603,18.75566,4,30.46183,110.85552,13.32204,3,1,60
40.05988,6,1.33295,69.55543,65.46138,38.07258,15.75217,2.14791,19.80476,5,15.5203,3388738846501,15.16801,1052,79236,14.23564,17.31538,16.92189,19.26448,5,36.18358,63.15478,13.734,3,1,60
54.84486,1,9.35882,51.69954,49.34656,55.47264,17.66053,1.55915,17.18222,5,15.64369,6141853713434,15.41392,185,142508,14.61989,16.88363,15.58456,19.84405,4,62.88201,117.44457,15.22783,3,1,83
37.95075,1,1.58293,48.62444,32.15263,39.6838,15.91676,4.15487,14.17114,4,16.12278,7058623205909,17.72772,2241,393313,17.44815,13.94432,14.03109,12.57109,4,41.88273,119.76983,16.37855,3,2,60
68.89077,6,8.15403,56.79757,66.89738,48.89335,17.52375,2.86093,17.13121,4,15.75243,1837761118090,17.68459,1009,641379,19.76282,11.94106,15.39175,18.55571,2,37.82748,-32.92677,13.29876,3,1,60
55.4854,5,19.60073,32.48773,40.73625,47.11173,18.3962,10.45746,17.59711,6,13.45073,2258500628103,16.50617,2412,755739,18.68429,11.69151,13.94095,17.16527,5,47.26952,83.63419,15.16257,3,1,10
76.36279,2,1.09509,48.91923,58.37813,64.08588,15.5657,3.06068,17.62041,5,12.79331,7314530585672,16.87981,2317,407691,14.25442,15.90224,17.41506,19.32209,7,47.80883,151.95151,15.44833,3,1,19
37.4393,4,1.44875,57.90069,60.43648,26.98112,15.83176,0.31554,15.90535,1,11.5057,6012807975447,13.31791,509,547242,11.5277,15.40147,18.87576,15.86958,5,60.07996,217.99147,18.36879,3,1,60
38.18782,2,7.7551,51.71165,48.48962,55.77672,17.474,4.18315,16.74939,3,15.60347,4284346809817,16.14746,496,61273,17.30016,10.25324,15.89973,16.64942,5,58.8486,228.87294,11.26225,3,1,100
46.17484,2,2.91223,47.94308,40.9591,40.97168,16.50823,7.33216,13.01952,4,14.84425,6814165407284,16.90877,1998,778729,16.6472,10.93435,16.54729,10.85716,6,52.18968,160.09225,15.64262,3,1,46
49.05674,5,4.53095,42.49538,65.74297,33.81853,16.94246,6.25703,19.11381,7,15.57712,1529316939310,22.4133,2496,1481018,15.70197,24.70017,18.10987,18.79292,5,39.74867,75.80655,18.03726,3,1,112
57.86917,2,0.21854,69.47275,41.2738,39.35041,14.15587,2.97692,18.84411,3,16.03077,532257417275,15.77871,2369,33969,15.5446,15.7438,15.36986,18.5708,4,50.49905,121.15142,13.21055,3,1,60
